界面分类,界面名称,分组(模块/应用),图片对应功能,MTZ顶层模块,模块内路径,宽,高,九宫格.9.png,关键槽位
apps,系统应用换肤,小米账号,【小米账号】设置分组标题背景,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_category_bg_light.9.png,153,192,是,
apps,系统应用换肤,小米账号,【小米账号】设置列表项背景（首项）,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_first_item_bg_light_normal.9.png,372,182,是,
apps,系统应用换肤,小米账号,【小米账号】miuix_preference_item_radio_two_state_background.9.png,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_item_radio_two_state_background.9.png,372,182,是,
apps,系统应用换肤,小米账号,【小米账号】设置列表项背景（末项）,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_last_item_bg_light_normal.9.png,372,182,是,
apps,系统应用换肤,小米账号,【小米账号】miuix_preference_last_item_with_icon_bg_normal.9.png,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_last_item_with_icon_bg_normal.9.png,153,160,是,
apps,系统应用换肤,小米账号,【小米账号】设置列表项背景（中间项）,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_middle_item_bg_light_normal.9.png,372,182,是,
apps,系统应用换肤,小米账号,【小米账号】miuix_preference_middle_item_with_icon_bg_normal.9.png,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_middle_item_with_icon_bg_normal.9.png,153,160,是,
apps,系统应用换肤,小米账号,【小米账号】设置列表项背景（单项）,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_single_item_bg_light_normal.9.png,372,182,是,
apps,系统应用换肤,小米账号,【小米账号】miuix_preference_single_item_radio_two_state_bg.9.png,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_single_item_radio_two_state_bg.9.png,272,182,是,
apps,系统应用换肤,小米账号,【小米账号】miuix_preference_single_item_with_icon_bg_normal.9.png,com.xiaomi.account,res/drawable-xxhdpi/miuix_preference_single_item_with_icon_bg_normal.9.png,153,160,是,
apps,系统应用换肤,小米账号,【小米账号】标题栏背景,com.xiaomi.account,res/drawable-xxhdpi/passport_action_bar_bg_light.9.png,70,1,是,★
apps,系统应用换肤,小米账号,【小米账号】多选模式标题栏背景,com.xiaomi.account,res/drawable-xxhdpi/passport_action_mode_bg_dialog_light.9.png,70,1,是,★
apps,系统应用换肤,小米账号,【小米账号】账号页控件,com.xiaomi.account,res/drawable-xxhdpi/passport_alphabet_indexer_bg.9.png,70,1,是,★
apps,系统应用换肤,小爱同学,【小爱同学】主操作悬浮按钮,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/action_button_main_bg_light.png,148,148,,
apps,系统应用换肤,小爱同学,【小爱同学】底部导航栏背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/bottom_navigation_background.9.png,1080,204,是,
apps,系统应用换肤,小爱同学,【小爱同学】按钮背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/btn_bg_light.9.png,200,140,是,
apps,系统应用换肤,小爱同学,【小爱同学】主按钮背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/btn_bg_primary_light.9.png,200,140,是,★
apps,系统应用换肤,小爱同学,【小爱同学】context_menu_separate_item_bg_light.9.png,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/context_menu_separate_item_bg_light.9.png,161,124,是,
apps,系统应用换肤,小爱同学,【小爱同学】搜索模式背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/search_mode_bg_light.9.png,141,160,是,
apps,系统应用换肤,小爱同学,【小爱同学】搜索输入框背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/search_mode_input_bg_light.9.png,101,135,是,
apps,系统应用换肤,小爱同学,【小爱同学】应用窗口背景（整页）,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-nxhdpi/window_bg_light.9.png,1080,2400,是,★
apps,系统应用换肤,小爱同学,【小爱同学】标题栏背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/action_bar_bg_light.9.png,1080,195,是,
apps,系统应用换肤,小爱同学,【小爱同学】主操作悬浮按钮,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/action_button_main_bg_light.png,150,150,,
apps,系统应用换肤,小爱同学,【小爱同学】主操作悬浮按钮,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/action_button_main_new_light.png,150,150,,
apps,系统应用换肤,小爱同学,【小爱同学】action_button_open_dialpad_normal_light.png,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/action_button_open_dialpad_normal_light.png,130,130,,
apps,系统应用换肤,小爱同学,【小爱同学】多选模式标题栏背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/action_mode_bg_light.9.png,61,135,是,
apps,系统应用换肤,小爱同学,【小爱同学】alphabet_indexer_bg.9.png,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/alphabet_indexer_bg.9.png,50,100,是,
apps,系统应用换肤,小爱同学,【小爱同学】底部导航栏背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/bottom_navigation_background.9.png,1080,204,是,
apps,系统应用换肤,小爱同学,【小爱同学】按钮背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/btn_bg_light.9.png,200,140,是,
apps,系统应用换肤,小爱同学,【小爱同学】主按钮背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/btn_bg_primary_light.9.png,200,140,是,★
apps,系统应用换肤,小爱同学,【小爱同学】警示按钮（普通）,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/btn_bg_warn_single_normal_light.9.png,200,140,是,
apps,系统应用换肤,小爱同学,【小爱同学】警示按钮（按下）,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/btn_bg_warn_single_pressed_light.9.png,200,140,是,
apps,系统应用换肤,小爱同学,【小爱同学】context_menu_separate_item_bg_light.9.png,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/context_menu_separate_item_bg_light.9.png,161,124,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_0.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_1.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_2.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_3.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_4.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_5.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_6.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_7.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_8.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_9.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_pound.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dial_num_star.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/dialer_background_pad.9.png,1080,973,是,
apps,系统应用换肤,小爱同学,【小爱同学】edit_text_search_clear_btn_on_light.png,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/edit_text_search_clear_btn_on_light.png,120,120,,
apps,系统应用换肤,小爱同学,【小爱同学】列表项背景（普通）,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/list_item_bg_normal_light.9.png,144,4,是,
apps,系统应用换肤,小爱同学,【小爱同学】搜索模式背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/search_mode_bg_light.9.png,141,160,是,
apps,系统应用换肤,小爱同学,【小爱同学】搜索框输入背景,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/search_mode_edit_text_bg_light.9.png,154,124,是,
apps,系统应用换肤,小爱同学,【小爱同学】应用窗口背景（整页）,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/window_bg_light.9.png,1078,2398,是,★
apps,系统应用换肤,小爱同学,【小爱同学】word_photo_bg.png,com.xiaomi.aiasst.service,framework-miui-res/res/drawable-xxhdpi/word_photo_bg.png,120,120,,
apps,系统应用换肤,小爱同学,【小爱同学】底部导航栏背景,com.xiaomi.aiasst.service,res/drawable-nxhdpi/bottom_navigation_background.9.png,1080,204,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_0.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_1.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_2.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_3.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_4.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_5.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_6.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_7.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_8.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_9.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_pound.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号键盘数字,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dial_num_star.png,102,129,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_background_pad.9.png,1080,973,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_btn_call_bg.png,178,178,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_btn_close_dialpad_normal.9.png,286,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_btn_close_dialpad_pressed.9.png,286,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_btn_menu_dialpad_normal.9.png,286,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_btn_menu_dialpad_pressed.9.png,286,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_digits_clear_btn_normal.png,180,119,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_digits_clear_btn_pressed.png,180,119,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_title_up_normal.png,120,136,,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialer_title_up_pressed.png,120,136,,
apps,系统应用换肤,小爱同学,【小爱同学】dialerpad_background.9.png,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dialerpad_background.9.png,1,235,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dual_dialer_btn_close_dialpad_normal.9.png,202,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dual_dialer_btn_close_dialpad_pressed.9.png,202,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dual_dialer_btn_menu_dialpad_normal.9.png,202,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】拨号盘,com.xiaomi.aiasst.service,res/drawable-nxhdpi/dual_dialer_btn_menu_dialpad_pressed.9.png,202,84,是,
apps,系统应用换肤,小爱同学,【小爱同学】搜索模式背景,com.xiaomi.aiasst.service,res/drawable-nxhdpi/miuix_appcompat_search_mode_bg_light.9.png,141,160,是,
apps,系统应用换肤,小爱同学,【小爱同学】应用窗口背景（整页）,com.xiaomi.aiasst.service,res/drawable-nxhdpi/miuix_appcompat_window_bg_light.9.png,1078,2398,是,★
apps,系统应用换肤,小爱同学,【小爱同学】miuix_appcompat_window_search_mask.9.png,com.xiaomi.aiasst.service,res/drawable-nxhdpi/miuix_appcompat_window_search_mask.9.png,1,1,是,
apps,系统应用换肤,小爱同学,【小爱同学】tab_fab_bg.png,com.xiaomi.aiasst.service,res/drawable-nxhdpi/tab_fab_bg.png,620,1,,
apps,系统应用换肤,小爱同学,【小爱同学】应用窗口背景（整页）,com.xiaomi.aiasst.service,res/drawable-nxhdpi/window_bg_light.9.png,1078,2398,是,★
apps,系统应用换肤,小爱同学,【小爱同学】action_button_open_dialpad_normal_light.png,com.xiaomi.aiasst.service,res/drawable-xxhdpi/action_button_open_dialpad_normal_light.png,130,130,,
apps,系统应用换肤,小爱同学,【小爱同学】多选模式标题栏背景,com.xiaomi.aiasst.service,res/drawable-xxhdpi/action_mode_bg_dialog_light.9.png,153,192,是,
apps,系统应用换肤,小爱同学,【小爱同学】bh_ic_goto.png,com.xiaomi.aiasst.service,res/drawable-xxhdpi/bh_ic_goto.png,42,39,,
apps,系统应用换肤,小爱同学,【小爱同学】bh_ic_goto_set.png,com.xiaomi.aiasst.service,res/drawable-xxhdpi/bh_ic_goto_set.png,22,39,,
apps,系统应用换肤,小爱同学,【小爱同学】底部导航栏背景,com.xiaomi.aiasst.service,res/drawable-xxhdpi/bottom_navigation_background.9.png,1080,204,是,
apps,系统应用换肤,小爱同学,【小爱同学】btn_call_double_sim_fg.9.png,com.xiaomi.aiasst.service,res/drawable-xxhdpi/btn_call_double_sim_fg.9.png,620,1,是,
apps,系统应用换肤,小爱同学,【小爱同学】btn_call_sim1_normal.9.png,com.xiaomi.aiasst.service,res/drawable-xxhdpi/btn_call_sim1_normal.9.png,209,148,是,
apps,系统应用换肤,小爱同学,【小爱同学】btn_call_sim1_press.9.png,com.xiaomi.aiasst.service,res/drawable-xxhdpi/btn_call_sim1_press.9.png,209,148,是,
